query,intent,product_id
"Is home delivery available for Women & Plus Cotton High Waist Full Length Cotton Workout Leggings (BLACK/CHARCOAL, M)?",get_delivery_options,531529503
"Do you carry different models of Women & Plus Cotton High Waist Full Length Cotton Workout Leggings (BLACK/CHARCOAL, M)?",check_variations,531529503
"Do you provide shipping for FY24 Valentine's Day Holiday Deals! itsun Lingerie Sets for Women Sexy Plus Size, Women Sexy Lace Lingerie Set Strappy Bra and Panty Set Two Piece Crotchless Lingerie White?",get_delivery_options,1507001378
How does your return window work?,get_return_policy,
Is there a warranty for LARACE Women's Tops Long Sleeve Dressy Casual Plus Size Tunic Tops to Wear with Leggings Loose T-Shirt Loose Fit Blouses NavyBlue 1X?,get_warranty_info,5041920521
"Where can I find Women & Plus Cotton High Waist Full Length Cotton Workout Leggings (BLACK/CHARCOAL, M)?",find_product_location,531529503
"Do you have womens fashion, tunic, long sleeve available?",check_stock,5041920521
Which aisle is Zenana Womens & Plus Stretch Cotton Foldover Waist Bootcut Workout Yoga Pants in?,find_product_location,1897403279
"Do you have 4-piece set, queen size, sheet set here?",find_product_location,602315286
Is there a promotion for SONGMICS 3-Tier Shoe Rack with Shelves for Closet Entryway Black?,check_price_offer,2138573500
"Can I get extended warranty on Fresh Roasted Coffee, Indian Monsoon Water Decaf Coffee, Medium-Dark Roast Whole Bean, 80 oz?",get_warranty_info,306465658
"Do you have bedding, mattress pad, home goods here?",find_product_location,1727244137
What's your price matching policy?,get_price_match_policy,
"What is the price of Exclusivo Mezcla Waffle Textured Soft Fleece Blanket, King Size Bed Blanket, Cozy Warm and Lightweight (Dark Grey, 90x104 inches)?",check_price_offer,1093743201
What is your return policy?,get_return_policy,
Is there a warranty for Jessica London Women's Plus Size Stretch Knit V-Neck Swing Tunic?,get_warranty_info,6013308220
"Do you carry different models of Mellanni Sheet Set Hotel Luxury Brushed Microfiber, Deep Pocket Sheet, 3 Piece Twin Ivory?",check_variations,6126862324
Do you carry different models of 100% Cotton King Percale Duvet Set (3 Piece) Blue Distress Tile Print by Simply Put?,check_variations,161657830
"Is Rest Haven Upholstered Square Tufted Headboard, Full, Charcoal in stock?",check_stock,293084792
"Can I get Amay 800TC Organic Cotton Twin XL Size Fitted Sheet ( 39X80 ) Fits Mattress Upto 21 inches Deep Pocket, Ivory Solid in other sizes or colors?",check_variations,1612728569
"How long is the warranty on SGI Bedding 16 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | Queen, Light Gray?",get_warranty_info,264801526
Do you provide shipping for nuLOOM Vintage Erline Area Rug?,get_delivery_options,904020893
"What is the warranty coverage for VOUA Electric Heated Mattress Pad, White King?",get_warranty_info,1727244137
Is price matching allowed?,get_price_match_policy,
"How much does X RAY JEANS Mens Five Pocket Commuter Pants, Fig, 34X32 cost?",check_price_offer,1774083175
Where is the Tshirts for Women section?,find_product_location,3813188391
"Do you have wide width, footwear, heels available?",check_stock,485354607
"Do you have jeans, mens fashion, skinny fit available?",check_stock,871530694
Can I return items without receipts?,get_return_policy,
"Are there any discounts on pillow sham, twin size, bedspread?",check_price_offer,668480724
How much does Amay 800 Thread Count 100% Organic Cotton Grand King/Super King Size 1PC Flat Sheet (110x125 ) Royal Blue Striped cost?,check_price_offer,3099936296
"Do you have bedding, fitted sheet, organic cotton here?",find_product_location,1612728569
Are there other colors available for Amay 800 Thread Count 100% Organic Cotton Grand King/Super King Size 1PC Flat Sheet (110x125 ) Royal Blue Striped?,check_variations,3099936296
"Where can I find 16"" Handwoven Cotton Throw Pillow Cover with Tufted designs and Side Tassels?",find_product_location,891036133
What is your return policy?,get_return_policy,
When do you expect more Stilettos?,check_restock_status,485354607
"How long is the warranty on FindChic Men Triple Moon Ring Goddess Fidget Ring,Balck Stress Relief Rotatable Anxiety Ring Size 7 to 14,Send Gift Box?",get_warranty_info,3922793394
Are there special discounts like military or student?,get_payment_options,
"Which aisle is Exultantex Grey Blackout Curtains for Living Room,Pom Pom Thermal Window Curtains,50""W x 95""L, 2 Panels, Rod Pocket in?",find_product_location,430528189
How many Pillowcases do you have?,check_stock,1097677016
"Where can I find Exclusivo Mezcla Waffle Textured Soft Fleece Blanket, King Size Bed Blanket, Cozy Warm and Lightweight (Dark Grey, 90x104 inches)?",find_product_location,1093743201
Do you carry different models of Amay 800 Thread Count 100% Organic Cotton Grand King/Super King Size 1PC Flat Sheet (110x125 ) Royal Blue Striped?,check_variations,3099936296
Is TheLovely Women & Plus Front and Back Reversible Spaghetti Strap Flowy Cami Tank Tops in stock?,check_stock,435835263
"Does 16"" Handwoven Cotton Throw Pillow Cover with Tufted designs and Side Tassels come with a warranty?",get_warranty_info,891036133
Can you tell me the restock date for LARACE Women's Tops Long Sleeve Dressy Casual Plus Size Tunic Tops to Wear with Leggings Loose T-Shirt Loose Fit Blouses NavyBlue 1X?,check_restock_status,5041920521
Do you accept multiple payment methods?,get_payment_options,
"Do you carry different models of Uvplove Women's Summer Loose Casual Short Sleeve Chiffon Top T-Shirt Blouse,Grey,M?",check_variations,5155882858
"Are there alternatives to SGI Bedding 16 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | Queen, Light Gray?",check_variations,264801526
"Is the UDPATIO High Back Outdoor Dining Chairs Set of 4, All Weather Swivel Patio Chairs, Breathable Garden Outdoor Furniture for Backyard Deck on sale right now?",check_price_offer,5295270812
Where is the Dry Mouth Mouthwash section?,find_product_location,5062553620
What is the warranty coverage for Aiyino Women's High Waist Yoga Pants Tummy Control Slimming Booty Leggings Workout Running Butt Lift Tights?,get_warranty_info,1341833689
What is the price of 100% Cotton King Percale Duvet Set (3 Piece) Blue Distress Tile Print by Simply Put?,check_price_offer,161657830
Can I pay with a gift card?,get_payment_options,
Can you tell me about store clearance deals?,check_clearance_section,
Do you provide shipping for Georgia Giant Work Boot Size 10.5(W)?,get_delivery_options,17245067
"Is VOUA Electric Heated Mattress Pad, White King in stock?",check_stock,1727244137
Where can I get some Lingerie Sets?,find_product_location,1507001378
Do you accept multiple payment methods?,get_payment_options,
"Do you carry different models of WestinTrends Julia 10 Ft Outdoor Patio Cantilever Umbrella with Base Included, Market Hanging Offset Umbrella with 4-Pieces Fillable Base Weight, Coffee?",check_variations,469036214
Can I return items without receipts?,get_return_policy,
Is there a clearance section in this store?,check_clearance_section,
Can I track my order for Amay Grommet Top Blackout Curtain Panel White 120 inch Wide by 120 inch Long-1 Panel?,get_delivery_options,2200709686
"Can I track my order for Solaray Food Carotene, Vitamin A as Beta Carotene 25000IU | Carotenoids for Healthy Skin &amp; Eyes, Antioxidant Activity &amp; Immune System Support | 200ct?",get_delivery_options,179112912
"What is the price of Bare Home Cozy Fleece Sheet Set - Extra Plush Polar Fleece - Deep Pocket - Split King, Black?",check_price_offer,5292666872
"Is there a warranty for Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid California King, White?",get_warranty_info,2785607950
Where can I find UVN Sweatshirts for Women Square Neck Long Sleeve Shirts Casual Tunic Tops?,find_product_location,5053396247
"Is there a shipment incoming for 4th of July Women’s Lounger Sleepshirt by Way To Celebrate, Sizes S to 3X?",check_restock_status,5164703747
Is there a clearance section in this store?,check_clearance_section,
"Where can I find NELEUS Mens Running Tank Top Dry Fit Y-Back Athletic Workout Tank Tops 3 Pack,Purple+Pink+White,US Size L?",find_product_location,3795586746
Can I pay with a gift card?,get_payment_options,
Is there a shipment incoming for Amay Grommet Top Blackout Curtain Panel White 120 inch Wide by 120 inch Long-1 Panel?,check_restock_status,2200709686
Is home delivery available for Amay Grommet Top Blackout Curtain Panel White 120 inch Wide by 120 inch Long-1 Panel?,get_delivery_options,2200709686
"Are there any discounts on kids fashion, graphic tee, childrens apparel?",check_price_offer,5397071399
Are there special discounts like military or student?,get_payment_options,
How does your return window work?,get_return_policy,
Do you price match other retailers?,get_price_match_policy,
Can I get Hanes Long Sleeve Men T-Shirt 2-Pack Beefy-T Crewneck Soft Cotton Full Cut S-3XL in other sizes or colors?,check_variations,102593173
Are there other colors available for Newborn Baby Girl Summer Clothes Ribbed Strap Romper Bodysuit + Drawstring Shorts Pink 18-24 Months?,check_variations,790957653
Are there alternatives to MOSHU Summer Womens Tank Tops U Neck Casual Flowy Sleeveless Shirts for Women?,check_variations,5219131585
"Do you deliver Women & Plus Cotton High Waist Full Length Cotton Workout Leggings (BLACK/CHARCOAL, M) to my home?",get_delivery_options,531529503
Is there a warranty for Zenana Womens & Plus Stretch Cotton Foldover Waist Bootcut Workout Yoga Pants?,get_warranty_info,1897403279
Is Hanes Long Sleeve Men T-Shirt 2-Pack Beefy-T Crewneck Soft Cotton Full Cut S-3XL in stock?,check_stock,102593173
What's your price matching policy?,get_price_match_policy,
What is your return policy?,get_return_policy,
Is there a clearance section in this store?,check_clearance_section,
"Can I get extended warranty on FY24 Valentine's Day Holiday Deals! itsun Lingerie Sets for Women Sexy Plus Size, Women Sexy Lace Lingerie Set Strappy Bra and Panty Set Two Piece Crotchless Lingerie White?",get_warranty_info,1507001378
Is home delivery available for LifeStride Womens Deja Vu Skimmers - Medium & Wide Width?,get_delivery_options,944207748
Is price matching allowed?,get_price_match_policy,
"Are there king size, mattress pad, winter bedding left on the shelf?",check_stock,1727244137
Can I get extended warranty on Georgia Giant Work Boot Size 10.5(W)?,get_warranty_info,17245067
"Can I get extended warranty on FindChic Men Triple Moon Ring Goddess Fidget Ring,Balck Stress Relief Rotatable Anxiety Ring Size 7 to 14,Send Gift Box?",get_warranty_info,3922793394
What is the price of LifeStride Womens Deja Vu Skimmers - Medium & Wide Width?,check_price_offer,944207748
Is there a promotion for LifeStride Womens Deja Vu Skimmers - Medium & Wide Width?,check_price_offer,944207748
Do you carry different models of Georgia Giant Work Boot Size 10.5(W)?,check_variations,17245067
Can you tell me the restock date for LifeStride Womens Suki Pumps - Medium & Wide Width?,check_restock_status,485354607
"Are there t-shirt, womens top, apparel left on the shelf?",check_stock,3813188391
"Are there any discounts on womens apparel, nightgown, scoopneck?",check_price_offer,1892659971
Where is the White Sheets section?,find_product_location,2785607950
Where is the clearance area?,check_clearance_section,
Do you price match other retailers?,get_price_match_policy,
Can you tell me about store clearance deals?,check_clearance_section,
Is price matching allowed?,get_price_match_policy,
Is Amay 800 Thread Count 100% Organic Cotton Grand King/Super King Size 1PC Flat Sheet (110x125 ) Royal Blue Striped coming back in stock soon?,check_restock_status,3099936296
Is price matching allowed?,get_price_match_policy,
Are there alternatives to Jockey Women's Rib Knit Tee?,check_variations,3813188391
"What is the price of X RAY JEANS Mens Five Pocket Commuter Pants, Fig, 34X32?",check_price_offer,1774083175
"Can I order X RAY JEANS Mens Five Pocket Commuter Pants, Fig, 34X32 online and pick it up here?",get_delivery_options,1774083175
Is the a.Jesdani Women's Cardigan Classic Casual Lightweight Knit Cardigan Sweaters S-XXL on sale right now?,check_price_offer,5184785010
Do you carry different models of JWD Womens Nightgown Short Sleeves Sleepwear Soft Loose Sleepshirt Scoopneck Pleated Nightshirt Loungewear?,check_variations,1892659971
"Is Exclusivo Mezcla Waffle Textured Soft Fleece Blanket, King Size Bed Blanket, Cozy Warm and Lightweight (Dark Grey, 90x104 inches) coming back in stock soon?",check_restock_status,1093743201
Do you price match other retailers?,get_price_match_policy,
Do you accept multiple payment methods?,get_payment_options,
What's your price matching policy?,get_price_match_policy,
"Where can I find J. Adams Camila Sandals for Women, Square Open Toe Strappy Mid Block Heels, Elegant &amp; Comfortable, Perfect for Weddings?",find_product_location,1017487270
What is the price of LARACE Women's Plus Size Tops 3/4 Sleeve Tunic Shirts Casual Button V-neck Blouse Black 4X?,check_price_offer,2150292673
"Are there sheets, cooling sheets, king size left on the shelf?",check_stock,3475370853
Do you have Roaman's Women's Plus Size Tall Complete Cotton Seamed Jean in a different size?,check_variations,1359948905
"Does WestinTrends Julia 10 Ft Outdoor Patio Cantilever Umbrella with Base Included, Market Hanging Offset Umbrella with 4-Pieces Fillable Base Weight, Coffee come with a warranty?",get_warranty_info,469036214
